model	abbreviation	officialName	equation	GENE ASSOCIATION	lowbnd	uppbnd	obj_coef	COMPARTMENT	SUBSYSTEM
iFap484	PUNP2	purine-nucleoside phosphorylase (Deoxyadenosine)	Phosphate_H3O4P[c] + Deoxyadenosine_C10H13N5O3[c] <=> 2-Deoxy-D-ribose 1-phosphate_C5H11O7P[c] + Adenine_C5H5N5[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	PUNP3	purine-nucleoside phosphorylase (Guanosine)	Phosphate_H3O4P[c] + Guanosine_C10H13N5O5[c] <=> alpha-D-Ribose 1-phosphate_C5H11O8P[c] + Guanine_C5H5N5O[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	PUNP4	purine-nucleoside phosphorylase (Deoxyguanosine)	Phosphate_H3O4P[c] + Deoxyguanosine_C10H13N5O4[c] <=> 2-Deoxy-D-ribose 1-phosphate_C5H11O7P[c] + Guanine_C5H5N5O[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	PUNP5	purine-nucleoside phosphorylase (Inosine)	Phosphate_H3O4P[c] + Inosine_C10H12N4O5[c] <=> alpha-D-Ribose 1-phosphate_C5H11O8P[c] + Hypoxanthine_C5H4N4O[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	PUNP6	purine-nucleoside phosphorylase (Deoxyinosine)	Phosphate_H3O4P[c] + Deoxyinosine_C10H12N4O4[c] <=> 2-Deoxy-D-ribose 1-phosphate_C5H11O7P[c] + Hypoxanthine_C5H4N4O[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	PUNP7	purine-nucleoside phosphorylase (Xanthosine)	Phosphate_H3O4P[c] + Xanthosine_C10H12N4O6[c] <=> alpha-D-Ribose 1-phosphate_C5H11O8P[c] + Xanthine_C5H4N4O2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	ADPT	adenine phosphoribosyltransferase	5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + Adenine_C5H5N5[c] => Diphosphate_H4O7P2[c] + AMP_C10H14N5O7P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	GUAPRT	guanine phosphoribosyltransferase	5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + Guanine_C5H5N5O[c] => Diphosphate_H4O7P2[c] + GMP_C10H14N5O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	XPPT	xanthine phosphoribosyltransferase	5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + Xanthine_C5H4N4O2[c] => Diphosphate_H4O7P2[c] + Xanthosine 5-phosphate_C10H13N4O9P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	GUAPRT1	guanine phosphoribosyltransferase	5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + Guanine_C5H5N5O[c] => Diphosphate_H4O7P2[c] + GMP_C10H14N5O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	DHORD8	dihydroorotic acid (menaquinone-8)	Fumarate_C4H4O4[c] + (S)-Dihydroorotate_C5H6N2O4[c] => Succinate_C4H6O4[c] + Orotate_C5H4N2O4[c]	NA	0	1000	0	NA	Nucleotide
iFap484	ORPT	orotate phosphoribosyltransferase	Diphosphate_H4O7P2[c] + Orotidine 5-phosphate_C10H13N2O11P[c] <=> 5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + Orotate_C5H4N2O4[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	OMPDC	orotidine-5-phosphate decarboxylase	H+_[c] + Orotidine 5-phosphate_C10H13N2O11P[c] => CO2_CO2[c] + UMP_C9H13N2O9P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	CYTK1	cytidylate kinase (CMP)	ATP_C10H16N5O13P3[c] + CMP_C9H14N3O8P[c] <=> ADP_C10H15N5O10P2[c] + CDP_C9H15N3O11P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	CYTK2	cytidylate kinase (dCMP)	ATP_C10H16N5O13P3[c] + dCMP_C9H14N3O7P[c] <=> ADP_C10H15N5O10P2[c] + dCDP_C9H15N3O10P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	UMPK	UMP kinase	ATP_C10H16N5O13P3[c] + UMP_C9H13N2O9P[c] <=> ADP_C10H15N5O10P2[c] + UDP_C9H14N2O12P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	NTPP91	Nucleoside triphosphate pyrophosphorylase (itp)	H2O_H2O[c] + UTP_C9H15N2O15P3[c] => H+_[c] + Diphosphate_H4O7P2[c] + UMP_C9H13N2O9P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	CTPS2	CTP synthase (glutamine)	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + L-Glutamine_C5H10N2O3[c] + UTP_C9H15N2O15P3[c] => ADP_C10H15N5O10P2[c] + 2 H+_[c] + Phosphate_H3O4P[c] + L-Glutamate_C5H9NO4[c] + CTP_C9H16N3O14P3[c]	NA	0	1000	0	NA	Nucleotide
iFap484	RNTR3c	ribonucleoside-triphosphate reductase (CTP) (flavodoxin)	CTP_C9H16N3O14P3[c] + flavodoxin (reduced)_XH2[c] => H2O_H2O[c] + dCTP_C9H16N3O13P3[c] + flavodoxin (oxidized)_X[c]	NA	0	1000	0	NA	Nucleotide
iFap484	RHEA_29046	5,10-methylenetetrahydrofolate,NADPH:dUMP C-methyltransferase	H+_[c] + NADPH_C21H30N7O17P3[c] + 5,10-Methylenetetrahydrofolate_C20H23N7O6[c] + dUMP_C9H13N2O8P[c] => NADP+_C21H28N7O17P3[c] + 5,6,7,8-Tetrahydrofolate_C19H23N7O6[c] + dTMP_C10H15N2O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	HXPRT	hypoxanthine phosphoribosyltransferase (Hypoxanthine)	5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + Hypoxanthine_C5H4N4O[c] => Diphosphate_H4O7P2[c] + IMP_C10H13N4O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	UPPRT	uracil phosphoribosyltransferase	5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + Uracil_C4H4N2O2[c] => Diphosphate_H4O7P2[c] + UMP_C9H13N2O9P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	PRAGSr	phosphoribosylglycinamide synthase	ATP_C10H16N5O13P3[c] + Glycine_C2H5NO2[c] + 5-Phospho-beta-D-ribosylamine_C5H12NO7P[c] <=> ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + N1-(5-Phospho-D-ribosyl)glycinamide_C7H15N2O8P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	GART	GAR transformylase-T	ATP_C10H16N5O13P3[c] + Formate_CH2O2[c] + N1-(5-Phospho-D-ribosyl)glycinamide_C7H15N2O8P[c] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide_C8H15N2O9P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	PRAIS	phosphoribosylaminoimidazole synthase	ATP_C10H16N5O13P3[c] + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine_C8H16N3O8P[c] => ADP_C10H15N5O10P2[c] + 2 H+_[c] + Phosphate_H3O4P[c] + 5-amino-1-(5-phospho-D-ribosyl)imidazole_C8H14N3O7P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	AIRC3	phosphoribosylaminoimidazole carboxylase (mutase rxn)	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate_C9H14N3O9P[c] <=> 5-phosphoribosyl-5-carboxyaminoimidazole_C9H11N3O9P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	PRASCS	phosphoribosylaminoimidazolesuccinocarboxamide synthase	ATP_C10H16N5O13P3[c] + L-Aspartate_C4H7NO4[c] + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate_C9H14N3O9P[c] <=> ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + (S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate_C13H19N4O12P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	ADSL1r	adenylsuccinate lyase	N6-(1,2-Dicarboxyethyl)-AMP_C14H18N5O11P[c] <=> Fumarate_C4H4O4[c] + AMP_C10H14N5O7P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	GMPS2	GMP synthase	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + L-Glutamine_C5H10N2O3[c] + Xanthosine 5-phosphate_C10H13N4O9P[c] => 2 H+_[c] + Diphosphate_H4O7P2[c] + AMP_C10H14N5O7P[c] + L-Glutamate_C5H9NO4[c] + GMP_C10H14N5O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	NTPP10	Nucleoside triphosphate pyrophosphorylase (ditp)	H2O_H2O[c] + dITP_C10H15N4O13P3[c] => H+_[c] + Diphosphate_H4O7P2[c] + dIMP_C10H13N4O7P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	NTPP11	Nucleoside triphosphate pyrophosphorylase (xtp)	H2O_H2O[c] + XTP_C10H15N4O15P3[c] => H+_[c] + Diphosphate_H4O7P2[c] + Xanthosine 5-phosphate_C10H13N4O9P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	NTPP2	Nucleoside triphosphate pyrophosphorylase (gtp)	H2O_H2O[c] + GTP_C10H16N5O14P3[c] => H+_[c] + Diphosphate_H4O7P2[c] + GMP_C10H14N5O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	NTPP9	Nucleoside triphosphate pyrophosphorylase (itp)	H2O_H2O[c] + ITP_C10H15N4O14P3[c] => H+_[c] + Diphosphate_H4O7P2[c] + IMP_C10H13N4O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	NTPP1	Nucleoside triphosphate pyrophosphorylase (dgtp)	H2O_H2O[c] + dGTP_C10H16N5O13P3[c] => H+_[c] + Diphosphate_H4O7P2[c] + dGMP_C10H14N5O7P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	DGK1	deoxyguanylate kinase (dGMP:ATP)	ATP_C10H16N5O13P3[c] + dGMP_C10H14N5O7P[c] <=> ADP_C10H15N5O10P2[c] + dGDP_C10H15N5O10P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	GTPDPK	GTP diphosphokinase	ATP_C10H16N5O13P3[c] + GTP_C10H16N5O14P3[c] => H+_[c] + AMP_C10H14N5O7P[c] + Guanosine 3'-diphosphate 5'-triphosphate_C10H18N5O20P5[c]	NA	0	1000	0	NA	Nucleotide
iFap484	GK1	guanylate kinase (GMP:ATP)	ATP_C10H16N5O13P3[c] + GMP_C10H14N5O8P[c] <=> ADP_C10H15N5O10P2[c] + GDP_C10H15N5O11P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	NTPTP1	Nucleoside triphosphate tripolyhydrolase	H2O_H2O[c] + dGTP_C10H16N5O13P3[c] => Deoxyguanosine_C10H13N5O4[c] + Inorganic triphosphate_O10P3[c]	NA	0	1000	0	NA	Nucleotide
iFap484	NTPTP2	Nucleoside triphosphate tripolyhydrolase	H2O_H2O[c] + GTP_C10H16N5O14P3[c] => Guanosine_C10H13N5O5[c] + Inorganic triphosphate_O10P3[c]	NA	0	1000	0	NA	Nucleotide
iFap484	ADD	adenine deaminase	H+_[c] + H2O_H2O[c] + Adenine_C5H5N5[c] => Ammonium_H3N[c] + Hypoxanthine_C5H4N4O[c]	NA	0	1000	0	NA	Nucleotide
iFap484	DCD1_1	Deoxycytidylate deaminase	dCMP_C9H14N3O7P[c] <=> Ammonium_H3N[c] + dUMP_C9H13N2O8P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	DCD1_2	Deoxycytidylate deaminase	dCTP_C9H16N3O13P3[c] => Ammonium_H3N[c] + dUTP_C9H15N2O14P3[c]	NA	0	1000	0	NA	Nucleotide
iFap484	ADK1	adenylate kinase	ATP_C10H16N5O13P3[c] + AMP_C10H14N5O7P[c] <=> 2 ADP_C10H15N5O10P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	RHEA_30298	GTP:pyruvate 2-O-phosphotransferase	Pyruvate_C3H4O3[c] + GTP_C10H16N5O14P3[c] <=> H+_[c] + Phosphoenolpyruvate_C3H5O6P[c] + GDP_C10H15N5O11P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	RHEA_30730	dATP:pyruvate 2-O-phosphotransferase	Pyruvate_C3H4O3[c] + dATP_C10H16N5O12P3[c] <=> H+_[c] + Phosphoenolpyruvate_C3H5O6P[c] + dADP_C10H15N5O9P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	RHEA_30794	dGTP:pyruvate 2-O-phosphotransferase	Pyruvate_C3H4O3[c] + dGTP_C10H16N5O13P3[c] <=> H+_[c] + Phosphoenolpyruvate_C3H5O6P[c] + dGDP_C10H15N5O10P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	DADK	deoxyadenylate kinase	ATP_C10H16N5O13P3[c] + dAMP_C10H14N5O6P[c] <=> ADP_C10H15N5O10P2[c] + dADP_C10H15N5O9P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	ADSS	adenylosuccinate synthase	L-Aspartate_C4H7NO4[c] + IMP_C10H13N4O8P[c] + GTP_C10H16N5O14P3[c] => 2 H+_[c] + Phosphate_H3O4P[c] + N6-(1,2-Dicarboxyethyl)-AMP_C14H18N5O11P[c] + GDP_C10H15N5O11P2[c]	NA	0	1000	0	NA	Nucleotide
iFap484	ADSL2r	adenylosuccinate lyase	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate_C13H19N4O12P[c] <=> Fumarate_C4H4O4[c] + 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide_C9H15N4O8P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	DCYTD	deoxycytidine deaminase	H+_[c] + H2O_H2O[c] + Deoxycytidine_C9H13N3O4[c] => Ammonium_H3N[c] + Deoxyuridine_C9H12N2O5[c]	NA	0	1000	0	NA	Nucleotide
iFap484	DURIK1	deoxyuridine kinase (ATP:Deoxyuridine)	ATP_C10H16N5O13P3[c] + Deoxyuridine_C9H12N2O5[c] => ADP_C10H15N5O10P2[c] + H+_[c] + dUMP_C9H13N2O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	DTMPK	dTMP kinase	ATP_C10H16N5O13P3[c] + dTMP_C10H15N2O8P[c] <=> ADP_C10H15N5O10P2[c] + dTDP_C10H16N2O11P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	TMDK1	thymidine kinase (ATP:thymidine)	ATP_C10H16N5O13P3[c] + Thymidine_C10H14N2O5[c] => ADP_C10H15N5O10P2[c] + H+_[c] + dTMP_C10H15N2O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	DURIPP	deoxyuridine phosphorylase	Phosphate_H3O4P[c] + Deoxyuridine_C9H12N2O5[c] <=> 2-Deoxy-D-ribose 1-phosphate_C5H11O7P[c] + Uracil_C4H4N2O2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	URIK2	uridine kinase (GTP:Uridine)	GTP_C10H16N5O14P3[c] + Uridine_C9H12N2O6[c] => H+_[c] + UMP_C9H13N2O9P[c] + GDP_C10H15N5O11P2[c]	NA	0	1000	0	NA	Nucleotide
iFap484	CYTD	cytidine deaminase	H+_[c] + H2O_H2O[c] + Cytidine_C9H13N3O5[c] => Ammonium_H3N[c] + Uridine_C9H12N2O6[c]	NA	0	1000	0	NA	Nucleotide
iFap484	CYTDK2	cytidine kinase (GTP)	GTP_C10H16N5O14P3[c] + Cytidine_C9H13N3O5[c] => H+_[c] + CMP_C9H14N3O8P[c] + GDP_C10H15N5O11P2[c]	NA	0	1000	0	NA	Nucleotide
iFap484	DHORTS	dihydroorotase	H2O_H2O[c] + (S)-Dihydroorotate_C5H6N2O4[c] <=> H+_[c] + N-Carbamoyl-L-aspartate_C5H8N2O5[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	IMPC	IMP cyclohydrolase	H2O_H2O[c] + IMP_C10H13N4O8P[c] <=> 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide_C10H15N4O9P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	ADPRDP	ADPribose diphosphatase	H2O_H2O[c] + ADPribose_C15H21N5O14P2[c] => 2 H+_[c] + AMP_C10H14N5O7P[c] + alpha-D-Ribose 5-phosphate_C5H11O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	DUTPDP	dUTP diphosphatase	H2O_H2O[c] + dUTP_C9H15N2O14P3[c] => H+_[c] + Diphosphate_H4O7P2[c] + dUMP_C9H13N2O8P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	ADK3	adentylate kinase (GTP)	AMP_C10H14N5O7P[c] + GTP_C10H16N5O14P3[c] <=> ADP_C10H15N5O10P2[c] + GDP_C10H15N5O11P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	ADK4	adentylate kinase (ITP)	AMP_C10H14N5O7P[c] + ITP_C10H15N4O14P3[c] <=> ADP_C10H15N5O10P2[c] + IDP_C10H14N4O11P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	RNTR1c	ribonucleoside-triphosphate reductase (ATP) (flavodoxin)	ATP_C10H16N5O13P3[c] + flavodoxin (reduced)_XH2[c] => H2O_H2O[c] + flavodoxin (oxidized)_X[c] + dATP_C10H16N5O12P3[c]	NA	0	1000	0	NA	Nucleotide
iFap484	RNTR2c	ribonucleoside-triphosphate reductase (GTP) (flavodoxin)	flavodoxin (reduced)_XH2[c] + GTP_C10H16N5O14P3[c] => H2O_H2O[c] + flavodoxin (oxidized)_X[c] + dGTP_C10H16N5O13P3[c]	NA	0	1000	0	NA	Nucleotide
iFap484	URIDK2r	uridylate kinase (dUMP)	ATP_C10H16N5O13P3[c] + dUMP_C9H13N2O8P[c] <=> ADP_C10H15N5O10P2[c] + dUDP_C9H14N2O11P2[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	FLDR1	flavodoxin reductase (NADPH)	H+_[c] + NADPH_C21H30N7O17P3[c] + flavodoxin (oxidized)_X[c] => NADP+_C21H28N7O17P3[c] + flavodoxin (reduced)_XH2[c]	NA	0	1000	0	NA	Nucleotide
iFap484	PPA	inorganic diphosphatase	H2O_H2O[c] + Diphosphate_H4O7P2[c] => H+_[c] + 2 Phosphate_H3O4P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	PPA2	inorganic triphosphatase	H2O_H2O[c] + Inorganic triphosphate_O10P3[c] => H+_[c] + Phosphate_H3O4P[c] + Diphosphate_H4O7P2[c]	NA	0	1000	0	NA	Nucleotide
iFap484	RHEA_13068	ATP-dependent DNA helicase	ATP_C10H16N5O13P3[c] + H2O_H2O[c] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	RHEA_24391	uridine:phosphate alpha-D-ribosyltransferase	alpha-D-Ribose 1-phosphate_C5H11O8P[c] + Uracil_C4H4N2O2[c] <=> Phosphate_H3O4P[c] + Uridine_C9H12N2O6[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	RHEA_16040	thymidine:phosphate deoxy-alpha-D-ribosyltransferase	2-Deoxy-D-ribose 1-phosphate_C5H11O7P[c] + m801_C5H6N2O2[c] <=> Phosphate_H3O4P[c] + Thymidine_C10H14N2O5[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	RHEA_22827	deoxyuridine:orthophosphate 2-deoxy-D-ribosyltransferase	2-Deoxy-D-ribose 1-phosphate_C5H11O7P[c] + Uracil_C4H4N2O2[c] <=> Phosphate_H3O4P[c] + Deoxyuridine_C9H12N2O5[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	ACGAtex	N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm)	N-Acetyl-D-glucosamine_C8H15NO6[b] <=> N-Acetyl-D-glucosamine_C8H15NO6[e]	NA	-1000	1000	0	NA	N-acetylmuramate
iFap484	ACMUMtex	N-acetylmuramate transport via diffusion (extracellular to periplasm)	N-Acetylmuramate_C11H19NO8[b] => N-Acetylmuramate_C11H19NO8[e]	NA	0	1000	0	NA	N-acetylmuramate
iFap484	ACMUMptspp	N-acetylmuramate transport via PEP:Pyr PTS (periplasm)	Phosphoenolpyruvate_C3H5O6P[c] + N-Acetylmuramate_C11H19NO8[e] => Pyruvate_C3H4O3[c] + N-acetylmuramate 6-phosphate_C11H17NO11P[c]	NA	0	1000	0	NA	N-acetylmuramate
iFap484	ACGAptspp	N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm)	Phosphoenolpyruvate_C3H5O6P[c] + N-Acetyl-D-glucosamine_C8H15NO6[e] => Pyruvate_C3H4O3[c] + N-Acetyl-D-glucosamine 6-phosphate_C8H16NO9P[c]	NA	0	1000	0	NA	CELL WALL
iFap484	ACGAabcpp	N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm)	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + N-Acetyl-D-glucosamine_C8H15NO6[e] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + N-Acetyl-D-glucosamine_C8H15NO6[c]	NA	0	1000	0	NA	CELL WALL
iFap484	GF6PTA	glutamine-fructose-6-phosphate transaminase	D-Fructose 6-phosphate_C6H13O9P[c] + L-Glutamine_C5H10N2O3[c] => L-Glutamate_C5H9NO4[c] + D-Glucosamine 6-phosphate_C6H14NO8P[c]	NA	0	1000	0	NA	CELL WALL
iFap484	RHEA_12175	NAD-dependent deacetylase	Ammonium_H3N[c] + D-Fructose 6-phosphate_C6H13O9P[c] => H2O_H2O[c] + D-Glucosamine 6-phosphate_C6H14NO8P[c]	NA	0	1000	0	NA	CELL WALL
iFap484	G6PDA	glucosamine-6-phosphate deaminase	H2O_H2O[c] + D-Glucosamine 6-phosphate_C6H14NO8P[c] => Ammonium_H3N[c] + D-Fructose 6-phosphate_C6H13O9P[c]	NA	0	1000	0	NA	CELL WALL
iFap484	PGAMT	phosphoglucosamine mutase	D-Glucosamine 1-phosphate_C6H14NO8P[c] <=> D-Glucosamine 6-phosphate_C6H14NO8P[c]	NA	-1000	1000	0	NA	CELL WALL
iFap484	UAGCVT	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	Phosphoenolpyruvate_C3H5O6P[c] + UDP-N-acetyl-D-glucosamine_C17H27N3O17P2[c] => Phosphate_H3O4P[c] + UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine_C20H29N3O19P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	UAPGR	UDP-N-acetylenolpyruvoylglucosamine reductase	H+_[c] + NADPH_C21H30N7O17P3[c] + UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine_C20H29N3O19P2[c] => NADP+_C21H28N7O17P3[c] + UDP-N-acetylmuramate_C20H31N3O19P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	AMANAPEr	N-acetylmannosamine 6-phosphate epimerase	N-Acetyl-D-mannosamine 6-phosphate_C8H16NO9P[c] <=> N-Acetyl-D-glucosamine 6-phosphate_C8H16NO9P[c]	NA	-1000	1000	0	NA	CELL WALL
iFap484	ACNML	N-Acetylneuraminate lyase	N-Acetylneuraminate_C11H19NO9[c] => Pyruvate_C3H4O3[c] + N-Acetyl-D-mannosamine_C8H15NO6[c]	NA	0	1000	0	NA	CELL WALL
iFap484	AGDC	N-acetylglucosamine-6-phosphate deacetylase	H2O_H2O[c] + N-Acetyl-D-glucosamine 6-phosphate_C8H16NO9P[c] => Acetate_C2H4O2[c] + D-Glucosamine 6-phosphate_C6H14NO8P[c]	NA	0	1000	0	NA	CELL WALL
iFap484	GALUi	UTP-glucose-1-phosphate uridylyltransferase (irreversible)	H+_[c] + D-Glucose 1-phosphate_C6H13O9P[c] + UTP_C9H15N2O15P3[c] => Diphosphate_H4O7P2[c] + UDPglucose_C15H24N2O17P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	DXPS	1-deoxy-D-xylulose 5-phosphate synthase	H+_[c] + Pyruvate_C3H4O3[c] + Glyceraldehyde 3-phosphate_C3H7O6P[c] => CO2_CO2[c] + 1-deoxy-D-xylulose 5-phosphate_C5H11O7P[c]	NA	0	1000	0	NA	CELL WALL
iFap484	CDPMEK	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ATP_C10H16N5O13P3[c] + 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol_C14H25N3O14P2[c] => ADP_C10H15N5O10P2[c] + H+_[c] + 2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol_C14H22N3O17P3[c]	NA	0	1000	0	NA	CELL WALL
iFap484	MECDPDH2	2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase	NADH_C21H29N7O14P2[c] + 2-C-methyl-D-erythritol 2,4-cyclodiphosphate_C5H12O9P2[c] => H2O_H2O[c] + NAD+_C21H27N7O14P2[c] + 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate_C5H12O8P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	DMPPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)	H+_[c] + NADH_C21H29N7O14P2[c] + 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate_C5H12O8P2[c] => H2O_H2O[c] + NAD+_C21H27N7O14P2[c] + Dimethylallyl diphosphate_C5H12O7P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	IPDPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)	H+_[c] + NADH_C21H29N7O14P2[c] + 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate_C5H12O8P2[c] => H2O_H2O[c] + NAD+_C21H27N7O14P2[c] + Isopentenyl diphosphate_C5H12O7P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	DMATT	dimethylallyltranstransferase	Dimethylallyl diphosphate_C5H12O7P2[c] + Isopentenyl diphosphate_C5H12O7P2[c] => Diphosphate_H4O7P2[c] + Geranyl diphosphate_C10H17O7P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	GRTT	geranyltranstransferase	Isopentenyl diphosphate_C5H12O7P2[c] + Geranyl diphosphate_C10H17O7P2[c] => Diphosphate_H4O7P2[c] + Farnesyl diphosphate_C15H28O7P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	UDCPDPS	Undecaprenyl diphosphate synthase	8 Isopentenyl diphosphate_C5H12O7P2[c] + Farnesyl diphosphate_C15H28O7P2[c] => 8 Diphosphate_H4O7P2[c] + Undecaprenyl diphosphate_C55H92O7P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	HEXTT	trans-hexaprenyltranstransferase	Isopentenyl diphosphate_C5H12O7P2[c] + all-trans-Hexaprenyl diphosphate_C30H49O7P2[c] => Diphosphate_H4O7P2[c] + all-trans-Heptaprenyl diphosphate_C35H60O7P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	ALAR	alanine racemase	L-Alanine_C3H7NO2[c] <=> D-Alanine_C3H7NO2[c]	NA	-1000	1000	0	NA	CELL WALL
iFap484	GLUR	glutamate racemase	D-Glutamate_C5H9NO4[c] <=> L-Glutamate_C5H9NO4[c]	NA	-1000	1000	0	NA	CELL WALL
