model	abbreviation	officialName	equation	GENE ASSOCIATION	lowbnd	uppbnd	obj_coef	COMPARTMENT	SUBSYSTEM
iEre400	r215	deoxyribose-phosphate aldolase	2-Deoxy-D-ribose 5-phosphate[5] => Acetaldehyde[5] + Glyceraldehyde 3-phosphate[5]	EUBREC_0293	0	1000	0	NA	Pentose phosphate pathway
iEre400	r216	peptidoglycan glycosyltransferase	H2O[5] + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala[5] => D-Alanine[5] + Crosslinked peptideglycan[5]	NA	0	1000	0	NA	Peptidoglycan biosynthesis
iEre400	r217	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase	meso-2,6-Diaminoheptanedioate[5] + ATP[5] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamate[5] => ADP[5] + Phosphate[5] + UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate[5]	EUBREC_1478	0	1000	0	NA	Peptidoglycan biosynthesis
iEre400	r218	phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)	Undecaprenyl phosphate[5] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine[5] => Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine[5] + UMP[5]	EUBREC_1319	0	1000	0	NA	Peptidoglycan Metabolism
iEre400	r219	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	ATP[5] + D-Glutamate[5] + UDP-N-acetylmuramoyl-L-alanine[5] => ADP[5] + Phosphate[5] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamate[5]	EUBREC_2250	0	1000	0	NA	Peptidoglycan Metabolism
iEre400	r220	Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)	D-Erythrose 4-phosphate[5] + H2O[5] + Phosphoenolpyruvate[5] => 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate[5] + Phosphate[5]	EUBREC_2223	0	1000	0	NA	Phenylalanine, tyrosine and tryptophan biosynthesis
iEre400	r221	N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase	N-(5-Phospho-D-ribosyl)anthranilate[5] <=> C'-(3-Indolyl)-glycerol 3-phosphate[5]	EUBREC_0263	-1000	1000	0	NA	Phenylalanine, tyrosine and tryptophan biosynthesis
iEre400	r222	Chorismate pyruvatemutase	chorismate[5] <=> Prephenate[5]	EUBREC_0723;EUBREC_1954	-1000	1000	0	NA	Phenylalanine, tyrosine and tryptophan biosynthesis
iEre400	r223	tyrosine transaminase	3-(4-Hydroxyphenyl)pyruvate[5] + L-Glutamate[5] <=> 2-Oxoglutarate[5] + L-Tyrosine[5]	EUBREC_1390	-1000	1000	0	NA	Phenylalanine, tyrosine and tryptophan biosynthesis
iEre400	r224	adenylate kinase	2 ADP[5] <=> AMP[5] + ATP[5]	EUBREC_0438	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r225	adenine phosphoribosyltransferase	Adenine[5] + 5-Phospho-alpha-D-ribose 1-diphosphate[5] => AMP[5] + Diphosphate[5]	EUBREC_2433	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r226	adenylosuccinate lyase	N6-(1,2-Dicarboxyethyl)-AMP[5] => AMP[5] + Fumarate[5]	EUBREC_1528	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r227	adenylosuccinate lyase	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate[5] <=> 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide[5] + Fumarate[5]	EUBREC_1528	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r228	adenylosuccinate synthase	L-Aspartate[5] + GTP[5] + IMP[5] => N6-(1,2-Dicarboxyethyl)-AMP[5] + GDP[5] + Phosphate[5]	EUBREC_2268;EUBREC_1087	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r229	phosphoribosylaminoimidazole carboxylase (mutase rxn)	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate[5] <=> 5-phosphoribosyl-5-carboxyaminoimidazole[5]	EUBREC_2465	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r230	ATP phosphoribosyltransferase	ATP[5] + 5-Phospho-alpha-D-ribose 1-diphosphate[5] => Diphosphate[5] + 1-(5-Phosphoribosyl)-ATP[5]	EUBREC_1686	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r231	cytidine deaminase	Cytidine[5] + H2O[5] => Ammonium[5] + Uridine[5]	EUBREC_0294:EUBREC_1636	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r232	cytidylate kinase (dCMP)	ADP[5] + dCDP[5] <=> ATP[5] + dCMP[5]	EUBREC_1636	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r233	dihydroorotase	(S)-Dihydroorotate[5] + H2O[5] <=> N-Carbamoyl-L-aspartate[5]	EUBREC_2910	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r234	deoxyuridine phosphorylase	Deoxyuridine[5] + Phosphate[5] <=> 2-Deoxy-D-ribose 1-phosphate[5] + Uracil[5]	EUBREC_0292	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r235	guanylate kinase (GMP:ATP)	ADP[5] + GDP[5] <=> ATP[5] + GMP[5]	EUBREC_1673	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r236	glutamine phosphoribosyldiphosphate amidotransferase	L-Glutamine[5] + H2O[5] + 5-Phospho-alpha-D-ribose 1-diphosphate[5] => L-Glutamate[5] + Diphosphate[5] + 5-Phospho-beta-D-ribosylamine[5]	EUBREC_1527	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r237	GMP synthase	ATP[5] + L-Glutamine[5] + H2O[5] + Xanthosine 5'-phosphate[5] => AMP[5] + L-Glutamate[5] + GMP[5] + Diphosphate[5]	EUBREC_0620	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r238	GTP diphosphokinase	ATP[5] + GTP[5] => AMP[5] + Guanosine 3'-diphosphate 5'-triphosphate[5]	EUBREC_2931	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r239	guanine phosphoribosyltransferase	Guanine[5] + 5-Phospho-alpha-D-ribose 1-diphosphate[5] => GMP[5] + Diphosphate[5]	EUBREC_2433	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r240	hypoxanthine phosphoribosyltransferase (Hypoxanthine)	Hypoxanthine[5] + 5-Phospho-alpha-D-ribose 1-diphosphate[5] => IMP[5] + Diphosphate[5]	EUBREC_0534	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r241	IMP cyclohydrolase	H2O[5] + IMP[5] <=> 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[5]	EUBREC_1567	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r242	IMP dehydrogenase	H2O[5] + IMP[5] + NAD+[5] => NADH[5] + Xanthosine 5'-phosphate[5]	EUBREC_2545	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r243	phosphoribosylglycinamide synthetase	ATP[5] + Glycine[5] + 5-Phospho-beta-D-ribosylamine[5] => ADP[5] + N1-(5-Phospho-D-ribosyl)glycinamide[5] + Phosphate[5]	EUBREC_1127	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r244	phosphoribosylaminoimidazolesuccinocarboxamide synthase	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate[5] + ADP[5] + Phosphate[5] <=> 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate[5] + L-Aspartate[5] + ATP[5]	EUBREC_1526	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r245	purine-nucleoside phosphorylase (Adenosine)	Adenine[5] + alpha-D-Ribose 1-phosphate[5] <=> Adenosine[5] + Phosphate[5]	EUBREC_0292	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r246	purine-nucleoside phosphorylase (Deoxyadenosine)	2-Deoxy-D-ribose 1-phosphate[5] + Adenine[5] <=> Deoxyadenosine[5] + Phosphate[5]	EUBREC_0292	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r247	ribonucleoside-triphosphate reductase (ATP)	ATP[5] + Reduced thioredoxin[5] => dATP[5] + H2O[5] + Oxidized thioredoxin[5]	EUBREC_2400	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r248	ribonucleoside-triphosphate reductase (GTP)	GTP[5] + Reduced thioredoxin[5] => dGTP[5] + H2O[5] + Oxidized thioredoxin[5]	EUBREC_2400	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r249	ribonucleoside-triphosphate reductase (CTP)	CTP[5] + Reduced thioredoxin[5] => dCTP[5] + H2O[5] + Oxidized thioredoxin[5]	EUBREC_2400	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r250	UMP kinase	ADP[5] + UDP[5] <=> ATP[5] + UMP[5]	EUBREC_1636;EUBREC_1771;EUBREC_1730	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r251	uracil phosphoribosyltransferase (r)	Diphosphate[5] + UMP[5] <=> 5-Phospho-alpha-D-ribose 1-diphosphate[5] + Uracil[5]	EUBREC_0114	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iEre400	r252	GTP:pyruvate 2-O-phosphotransferase	GTP[5] + Pyruvate[5] <=> GDP[5] + Phosphoenolpyruvate[5]	EUBREC_3176	-1000	1000	0	NA	Purine metabolism
iEre400	r253	ADPribose diphosphatase	ADPribose[5] + H2O[5] => AMP[5] + alpha-D-Ribose 5-phosphate[5]	EUBREC_2224	0	1000	0	NA	Purine metabolism
iEre400	r254	phosphoribosylaminoimidazolecarboxamide formyltransferase	10-Formyltetrahydrofolate[5] + 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide[5] => 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[5] + 5,6,7,8-Tetrahydrofolate[5]	EUBREC_1567	0	1000	0	NA	Purine metabolism
iEre400	r255	deoxyguanylate kinase (dGMP:ATP)	ADP[5] + dGDP[5] <=> ATP[5] + dGMP[5]	EUBREC_1673	-1000	1000	0	NA	Purine metabolism
iEre400	r256	phosphoribosylglycinamide formyltransferase	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide[5] + 5,6,7,8-Tetrahydrofolate[5] <=> 10-Formyltetrahydrofolate[5] + N1-(5-Phospho-D-ribosyl)glycinamide[5]	EUBREC_1126	-1000	1000	0	NA	Purine metabolism
iEre400	r257	phosphopentomutase 2 (deoxyribose)	2-Deoxy-D-ribose 1-phosphate[5] <=> 2-Deoxy-D-ribose 5-phosphate[5]	EUBREC_0296	-1000	1000	0	NA	Purine metabolism
iEre400	r258	phosphoribosylaminoimidazole synthase	ATP[5] + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine[5] => ADP[5] + 5-amino-1-(5-phospho-D-ribosyl)imidazole[5] + Phosphate[5]	EUBREC_1125	0	1000	0	NA	Purine metabolism
iEre400	r259	5-amino-1-(5-phospho-D-ribosyl)imidazole:carbon-dioxide ligase (ADP-forming)	5-amino-1-(5-phospho-D-ribosyl)imidazole[5] + ATP[5] + CO2[5] + H2O[5] => 5-phosphoribosyl-5-carboxyaminoimidazole[5] + ADP[5] + Phosphate[5]	NA	0	1000	0	NA	Purine metabolism
iEre400	r260	phosphoribosylformylglycinamidine synthase	ATP[5] + N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide[5] + L-Glutamine[5] + H2O[5] => ADP[5] + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine[5] + L-Glutamate[5] + Phosphate[5]	EUBREC_1518	0	1000	0	NA	Purine metabolism
iEre400	r261	IMP 1,2-hydrolase (decyclizing)	5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide[5] <=> H2O[5] + IMP[5]	EUBREC_1567	-1000	1000	0	NA	Purine metabolism
iEre400	r262	thymidylate synthase	dUMP[5] + 5,10-Methylenetetrahydrofolate[5] => 7,8-Dihydrofolate[5] + dTMP[5]	EUBREC_1248	0	1000	0	NA	Pyrimidine metabolism
iEre400	r263	Orotidine-5'-phosphate:diphosphate phospho-alpha-D-ribosyl-transferase	Orotate[5] + 5-Phospho-alpha-D-ribose 1-diphosphate[5] => Diphosphate[5] + Orotidine 5'-phosphate[5]	EUBREC_2283;EUBREC_2468	0	1000	0	NA	Pyrimidine metabolism
iEre400	r264	orotidine-5'-phosphate carboxy-lyase (UMP-forming)	Orotidine 5'-phosphate[5] => CO2[5] + UMP[5]	EUBREC_2481	0	1000	0	NA	Pyrimidine metabolism
iEre400	r265	ATP:UDP phosphotransferase	ATP[5] + UDP[5] <=> ADP[5] + UTP[5]	NA	-1000	1000	0	NA	Pyrimidine metabolism
iEre400	r266	DNA polymerase III complex	dTTP[5] <=> dCTP[5]	EUBREC_0002:EUBREC_0328	-1000	1000	0	NA	Pyrimidine metabolism
iEre400	r267	ATP:deoxyuridine 5'-phosphotransferase	ATP[5] + Deoxyuridine[5] <=> ADP[5] + dUMP[5]	NA	-1000	1000	0	NA	Pyrimidine metabolism
iEre400	r268	ATP:dTDP phosphotransferase	ATP[5] + dTDP[5] <=> ADP[5] + dTTP[5]	NA	-1000	1000	0	NA	Pyrimidine metabolism
iEre400	r269	dTDP phosphohydrolase	H2O[5] + dTDP[5] <=> dTMP[5] + Phosphate[5]	NA	-1000	1000	0	NA	Pyrimidine metabolism
iEre400	r270	aspartate carbamoyltransferase	L-Aspartate[5] + Carbamoyl phosphate[5] => N-Carbamoyl-L-aspartate[5] + Phosphate[5]	EUBREC_2349:EUBREC_2349:EUBREC_2348	0	1000	0	NA	Pyrimidine metabolism
iEre400	r271	carbamoyl-phosphate synthase (glutamine-hydrolysing)	2 ATP[5] + CO2[5] + L-Glutamine[5] + 2 H2O[5] => 2 ADP[5] + Carbamoyl phosphate[5] + L-Glutamate[5] + Phosphate[5]	EUBREC_0732:EUBREC_0731	0	1000	0	NA	Pyrimidine metabolism
iEre400	r272	CTP synthase (NH3)	ATP[5] + Ammonium[5] + UTP[5] => ADP[5] + CTP[5] + Phosphate[5]	EUBREC_0690	0	1000	0	NA	Pyrimidine metabolism
iEre400	r273	dCMP deaminase	dUMP[5] + Ammonium[5] <=> dCMP[5] + H2O[5]	EUBREC_0115	-1000	1000	0	NA	Pyrimidine metabolism
iEre400	r274	ATP:cytidine 5'-phosphotransferase	ATP[5] + Cytidine[5] <=> ADP[5] + CMP[5]	EUBREC_2356	-1000	1000	0	NA	Pyrimidine metabolism
iEre400	r275	Uridine:phosphate alpha-D-ribosyltransferase	Phosphate[5] + Uridine[5] <=> alpha-D-Ribose 1-phosphate[5] + Uracil[5]	EUBREC_0292	-1000	1000	0	NA	Pyrimidine metabolism
iEre400	r276	dihydroorotic acid (Ortate)	(S)-Dihydroorotate[5] + Fumarate[5] => Orotate[5] + Succinate[5]	EUBREC_2479	0	1000	0	NA	Pyrimidine metabolism
iEre400	r277	ribonucleoside-triphosphate reductase (UTP)	Reduced thioredoxin[5] + UTP[5] => dUTP[5] + H2O[5] + Oxidized thioredoxin[5]	EUBREC_2400	0	1000	0	NA	Pyrimidine metabolism
iEre400	r278	thioredoxin reductase (NADPH)	NADPH[5] + Oxidized thioredoxin[5] => NADP+[5] + Reduced thioredoxin[5]	EUBREC_0893	0	1000	0	NA	Pyrimidine metabolism
iEre400	r279	acetaldehyde dehydrogenase (acetylating)	Acetaldehyde[5] + Coenzyme A[5] + NAD+[5] => Acetyl-CoA[5] + NADH[5]	EUBREC_2225	0	1000	0	NA	Pyruvate Metabolism
iEre400	r280	acetyl-CoA carboxylase	Acetyl-CoA[5] + ATP[5] + CO2[5] + H2O[5] => ADP[5] + Malonyl-CoA[5] + Phosphate[5]	EUBREC_3141	0	1000	0	NA	Pyruvate Metabolism
iEre400	r281	acetate kinase	Acetyl phosphate[5] + ADP[5] => Acetate[5] + ATP[5]	EUBREC_1494	0	1000	0	NA	Pyruvate Metabolism
iEre400	r282	2-isopropylmalate synthase	3-Methyl-2-oxobutanoate[5] + Acetyl-CoA[5] + H2O[5] => 3-Carboxy-3-hydroxy-4-methylpentanoate[5] + Coenzyme A[5]	EUBREC_2332	0	1000	0	NA	Pyruvate Metabolism
iEre400	r283	malic enzyme	CO2[5] + NADH[5] + Pyruvate[5] => L-Malate[5] + NAD+[5]	EUBREC_1483	0	0	0	NA	Pyruvate Metabolism
iEre400	r284	pyruvate formate lyase	Acetyl-CoA[5] + Formate[5] <=> Coenzyme A[5] + Pyruvate[5]	EUBREC_0469	0	1000	0	NA	Pyruvate Metabolism
iEre400	r285	phosphotransacetylase	Acetyl phosphate[5] + Coenzyme A[5] <=> Acetyl-CoA[5] + Phosphate[5]	EUBREC_1443	-1000	1000	0	NA	Pyruvate Metabolism
iEre400	r286	5-amino-6-(5-phosphoribosylamino)uracil reductase	5-Amino-6-(5'-phosphoribosylamino)uracil[5] + NADPH[5] => 5-Amino-6-(5'-phosphoribitylamino)uracil[5] + NADP+[5]	EUBREC_3131:EUBREC_3129	0	1000	0	NA	Riboflavin Metabolism
iEre400	r287	FMN adenylyltransferase	ATP[5] + FMN[5] => Flavin adenine dinucleotide oxidized[5] + Diphosphate[5]	EUBREC_1939	0	1000	0	NA	Riboflavin Metabolism
iEre400	r288	GTP cyclohydrolase II	GTP[5] + 3 H2O[5] => 2,5-Diamino-6-hydroxy-4-(5'-phosphoribosylamino)-pyrimidine[5] + Formate[5] + Diphosphate[5]	EUBREC_3130	0	1000	0	NA	Riboflavin Metabolism
iEre400	r289	pyrimidine phosphatase	5-Amino-6-(5'-phosphoribitylamino)uracil[5] + H2O[5] => 4-(1-D-Ribitylamino)-5-aminouracil[5] + Phosphate[5]	EUBREC_3131:EUBREC_3129	0	1000	0	NA	Riboflavin Metabolism
iEre400	r290	riboflavin kinase	ATP[5] + Riboflavin[5] => ADP[5] + FMN[5]	EUBREC_1939	0	1000	0	NA	Riboflavin Metabolism
iEre400	r291	riboflavin synthase	4-(1-D-Ribitylamino)-5-aminouracil[5] + 3,4-dihydroxy-2-butanone 4-phosphate[5] => 6,7-Dimethyl-8-(1-D-ribityl)lumazine[5] + 2 H2O[5] + Phosphate[5]	EUBREC_3131	0	1000	0	NA	Riboflavin Metabolism
iEre400	r292	riboflavin synthase	2 6,7-Dimethyl-8-(1-D-ribityl)lumazine[5] => 4-(1-D-Ribitylamino)-5-aminouracil[5] + Riboflavin[5]	EUBREC_3129	0	1000	0	NA	Riboflavin Metabolism
iEre400	r293	beta-fructofuranosidase	D-Fructose[5] + D-Glucose 6-phosphate[5] <=> H2O[5] + Sucrose 6-phosphate[5]	EUBREC_0257	0	1000	0	NA	Starch and Sucrose Metabolism
iEre400	r294	sucrose hydrolyzing enzyme	H2O[5] + Sucrose[5] => D-Fructose[5] + D-Glucose[5]	EUBREC_0257:EUBREC_0282	0	1000	0	NA	Starch and Sucrose Metabolism
iEre400	r295	cellulose 1,4-beta-cellobiosidase	6 Cellulose[5] => 2 D-Glucose[5] + 2 Cellobiose[5]	EUBREC_0616	0	1000	0	NA	Starch and sucrose metabolism
iEre400	r296	alpha-amylase	H2O[5] + glycogen[5] => D-Glucose[5]	NA	0	1000	0	NA	Starch and sucrose metabolism
iEre400	r297	maltose glucohydrolase	H2O[5] + Maltose[5] => 2 D-Glucose[5]	EUBREC_0500	0	1000	0	NA	Starch and sucrose metabolism
iEre400	r298	ATP:sulfate adenylyltransferase	ATP[5] + Sulfate[5] => Adenosine 5'-phosphosulfate[5] + Diphosphate[5]	EUBREC_2469:EUBREC_2470	0	1000	0	NA	Sulfur metabolism
iEre400	r299	hydroxyethylthiazole kinase	4-Methyl-5-(2-hydroxyethyl)-thiazole[5] + ATP[5] => 4-Methyl-5-(2-phosphoethyl)-thiazole[5] + ADP[5]	EUBREC_2530;EUBREC_0224	0	1000	0	NA	Thiamine Metabolism
iEre400	r300	phosphomethylpyrimidine kinase	4-Amino-2-methyl-5-phosphomethylpyrimidine[5] + ATP[5] => 2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate[5] + ADP[5]	EUBREC_2528	0	1000	0	NA	Thiamine Metabolism
iEre400	r301	thiamine-phosphate diphosphorylase	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate[5] + 4-Methyl-5-(2-phosphoethyl)-thiazole[5] => Diphosphate[5] + Thiamin monophosphate[5]	EUBREC_2529;EUBREC_0222	0	1000	0	NA	Thiamine Metabolism
iEre400	r302	lysine decarboxylase	L-Lysine[5] => 1,5-Diaminopentane[5] + CO2[5]	EUBREC_3277	0	1000	0	NA	Threonine and Lysine Metabolism
iEre400	r326	anthranilate phosphoribosyltransferase	Anthranilate[5] + 5-Phospho-alpha-D-ribose 1-diphosphate[5] => Diphosphate[5] + N-(5-Phospho-D-ribosyl)anthranilate[5]	EUBREC_2978	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r327	anthranilate synthase	chorismate[5] + L-Glutamine[5] => Anthranilate[5] + L-Glutamate[5] + Pyruvate[5]	EUBREC_2980:EUBREC_2979	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r328	chorismate synthase	5-O-(1-Carboxyvinyl)-3-phosphoshikimate[5] => chorismate[5] + Phosphate[5]	EUBREC_1882	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r329	3-dehydroquinate dehydratase	3-Dehydroshikimate[5] + H2O[5] <=> 3-Dehydroquinate[5]	EUBREC_2841	-1000	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r330	3-dehydroquinate synthase	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate[5] => 3-Dehydroquinate[5] + Phosphate[5]	EUBREC_1492	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r331	indole-3-glycerol-phosphate synthase	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate[5] => C'-(3-Indolyl)-glycerol 3-phosphate[5] + CO2[5] + H2O[5]	EUBREC_2977	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r332	phenylalanine transaminase	L-Glutamate[5] + Phenylpyruvate[5] <=> 2-Oxoglutarate[5] + L-Phenylalanine[5]	EUBREC_1390	-1000	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r333	prephenate dehydrogenase	NAD+[5] + Prephenate[5] => 3-(4-Hydroxyphenyl)pyruvate[5] + CO2[5] + NADH[5]	EUBREC_1979	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r334	prephenate dehydratase	Prephenate[5] => CO2[5] + H2O[5] + Phenylpyruvate[5]	EUBREC_1954	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r335	3-phosphoshikimate 1-carboxyvinyltransferase	5-O-(1-Carboxyvinyl)-3-phosphoshikimate[5] + Phosphate[5] <=> Phosphoenolpyruvate[5] + Shikimate 5-phosphate[5]	EUBREC_1980	-1000	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r336	serine O-acetyltransferase	Acetyl-CoA[5] + L-Serine[5] <=> O-Acetyl-L-serine[5] + Coenzyme A[5]	EUBREC_1577;EUBREC_2657	-1000	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r337	shikimate dehydrogenase	3-Dehydroshikimate[5] + NADPH[5] <=> NADP+[5] + Shikimate[5]	EUBREC_2843;EUBREC_2850	-1000	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r338	shikimate kinase	ATP[5] + Shikimate[5] => ADP[5] + Shikimate 5-phosphate[5]	EUBREC_2836	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r339	tryptophan synthase (indoleglycerol phosphate)	C'-(3-Indolyl)-glycerol 3-phosphate[5] + L-Serine[5] => Glyceraldehyde 3-phosphate[5] + H2O[5] + L-Tryptophan[5]	EUBREC_2975:EUBREC_2976	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine Metabolism
iEre400	r340	N-acetyl-g-glutamyl-phosphate reductase	N-Acetyl-L-glutamyl 5-phosphate[5] + NADPH[5] <=> N-Acetyl-L-glutamate 5-semialdehyde[5] + NADP+[5] + Phosphate[5]	EUBREC_1608	-1000	1000	0	NA	Urea Cycle
iEre400	r341	L-Valine:pyruvate aminotransferase	3-Methyl-2-oxobutanoate[5] + L-Alanine[5] => Pyruvate[5] + L-Valine[5]	EUBREC_1366	0	1000	0	NA	Valine, leucine and isoleucine biosynthesis
iEre400	r342	2-aceto-2-hydroxybutanoate synthase	2-Oxobutanoate[5] + Pyruvate[5] => (S)-2-Aceto-2-hydroxybutanoate[5] + CO2[5]	EUBREC_1250	0	1000	0	NA	Valine, leucine and isoleucine biosynthesis
iEre400	r343	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	(R)-2,3-Dihydroxy-3-methylbutanoate[5] => 3-Methyl-2-oxobutanoate[5] + H2O[5]	EUBREC_1877	0	1000	0	NA	Valine, leucine and isoleucine biosynthesis
iEre400	r344	isoleucine transaminase	2-Oxoglutarate[5] + L-Isoleucine[5] <=> (S)-3-Methyl-2-oxopentanoate[5] + L-Glutamate[5]	EUBREC_2380	-1000	1000	0	NA	Valine, leucine and isoleucine biosynthesis
iEre400	r345	leucine transaminase	2-Oxoglutarate[5] + L-Leucine[5] <=> 4-Methyl-2-oxopentanoate[5] + L-Glutamate[5]	EUBREC_2380	-1000	1000	0	NA	Valine, leucine and isoleucine biosynthesis
iEre400	r346	valine transaminase	2-Oxoglutarate[5] + L-Valine[5] <=> 3-Methyl-2-oxobutanoate[5] + L-Glutamate[5]	EUBREC_2380	-1000	1000	0	NA	Valine, leucine and isoleucine degradation
iEre400	r347	acetolactate synthase	2 Pyruvate[5] => (S)-2-Acetolactate[5] + CO2[5]	EUBREC_1250	0	1000	0	NA	Valine, Leucine, and Isoleucine Metabolism
iEre400	r348	Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)	(R)-2,3-Dihydroxy-3-methylpentanoate[5] => (S)-3-Methyl-2-oxopentanoate[5] + H2O[5]	EUBREC_1877	0	1000	0	NA	Valine, Leucine, and Isoleucine Metabolism
iEre400	r349	3-isopropylmalate dehydrogenase	3-Carboxy-2-hydroxy-4-methylpentanoate[5] + NAD+[5] => 3-Carboxy-4-methyl-2-oxopentanoate[5] + NADH[5]	EUBREC_1878	0	1000	0	NA	Valine, Leucine, and Isoleucine Metabolism
iEre400	r350	3-isopropylmalate dehydratase	2-Isopropylmaleate[5] + H2O[5] <=> 3-Carboxy-2-hydroxy-4-methylpentanoate[5]	EUBREC_1995:EUBREC_1996	-1000	1000	0	NA	Valine, Leucine, and Isoleucine Metabolism
